,season,week,Date,Home Team,Away Team,home_team_score,visit_team_score,game_over_under,line,surface,weather_icon,temperature,wind_speed,wind_bearing,name,month,start,over_hit,under_hit,favorite_covered,underdog_covered,Total Score Over Close,Total Score Under Close,Total Score Over Odds Range,Total Score Under Odds Range
7565,2013,7,2013-10-20,DET,CIN,24,27,45.5,-2.5,Dome,Dome,70.0,0.0,0.0,CIN @ DET,October,Day,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7566,2013,7,2013-10-20,JAX,LAC,6,24,44.5,7.5,Grass,Partly Cloudy Day,76.21,4.63,39.0,SD @ JAX,October,Day,0,1,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7567,2013,7,2013-10-20,MIA,BUF,21,23,43.5,-6.0,Grass,Partly Cloudy Day,86.66,1.89,182.0,BUF @ MIA,October,Day,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7568,2013,7,2013-10-20,NYJ,NE,30,27,43.0,3.5,Turf,Clear Day,60.16,3.79,296.0,NE @ NYJ,October,Day,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7569,2013,7,2013-10-20,PHI,DAL,3,17,55.0,-3.0,Grass,Clear Day,59.06,3.48,305.0,DAL @ PHI,October,Day,0,1,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7570,2013,7,2013-10-20,WAS,CHI,45,41,47.5,-1.0,Grass,Clear Day,59.67,4.16,312.0,CHI @ WAS,October,Day,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7571,2013,7,2013-10-20,TEN,SF,17,31,41.0,3.0,Grass,Clear Day,63.77,0.15,214.0,SF @ TEN,October,Late,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7572,2013,7,2013-10-20,GB,CLE,31,13,45.0,-7.5,Grass,Cloudy,45.83,3.61,172.0,CLE @ GB,October,Late,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7573,2013,7,2013-10-20,KC,HOU,17,16,38.5,-7.0,Grass,Clear Day,69.79,4.0,227.0,HOU @ KC,October,Late,0,1,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7574,2013,7,2013-10-20,PIT,BAL,19,16,41.0,-2.5,Grass,Partly Cloudy Day,57.51,4.42,228.0,BAL @ PIT,October,Late,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7575,2013,7,2013-10-20,IND,DEN,39,33,54.5,6.0,Dome,Dome,70.0,0.0,0.0,DEN @ IND,October,Night,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7576,2013,7,2013-10-21,NYG,MIN,23,7,47.5,-4.0,Turf,Clear Night,57.39,2.6,196.0,MIN @ NYG,October,Night,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7577,2013,8,2013-10-24,TB,CAR,13,31,39.0,6.5,Grass,Clear Night,64.86,1.25,53.0,CAR @ TB,October,Night,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7578,2013,8,2013-10-27,DET,DAL,31,30,51.0,-3.0,Dome,Dome,70.0,0.0,0.0,DAL @ DET,October,Day,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7579,2013,8,2013-10-27,JAX,SF,10,42,40.0,16.0,Grass,Partly Cloudy Night,57.63,7.25,230.0,SF @ JAX,October,Day,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7580,2013,8,2013-10-27,KC,CLE,23,17,39.0,-7.0,Grass,Clear Day,54.59,3.0,216.0,CLE @ KC,October,Day,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7581,2013,8,2013-10-27,NE,MIA,27,17,46.5,-6.5,Turf,Partly Cloudy Day,53.65,3.57,288.0,MIA @ NE,October,Day,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7582,2013,8,2013-10-27,NO,BUF,35,17,48.0,-10.5,Dome,Dome,70.0,0.0,0.0,BUF @ NO,October,Day,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7583,2013,8,2013-10-27,PHI,NYG,7,15,49.0,-5.5,Grass,Clear Day,55.61,3.32,290.0,NYG @ PHI,October,Day,0,1,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7584,2013,8,2013-10-27,CIN,NYJ,49,9,40.5,-6.0,Turf,Clear Day,57.51,1.04,230.0,NYJ @ CIN,October,Late,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7585,2013,8,2013-10-27,OAK,PIT,21,18,40.0,2.5,Grass,Partly Cloudy Day,57.25,8.3,239.0,PIT @ OAK,October,Late,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7586,2013,8,2013-10-27,ARI,ATL,27,13,44.5,-2.5,Dome,Dome,70.0,0.0,0.0,ATL @ ARI,October,Late,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7587,2013,8,2013-10-27,DEN,WAS,45,21,58.0,-11.0,Grass,Clear Day,69.26,1.99,316.0,WAS @ DEN,October,Late,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7588,2013,8,2013-10-27,MIN,GB,31,44,47.5,7.0,Dome,Dome,70.0,0.0,0.0,GB @ MIN,October,Night,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7589,2013,8,2013-10-28,LAR,SEA,9,14,43.0,13.0,Dome,Dome,70.0,0.0,0.0,SEA @ STL,October,Night,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
7590,2013,9,2013-10-31,MIA,CIN,22,20,42.0,3.0,Grass,Clear Night,78.68,4.71,104.0,CIN @ MIA,October,Night,0,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7591,2013,9,2013-11-03,BUF,KC,13,23,40.5,4.5,Turf,Partly Cloudy Day,36.19,4.01,4.0,KC @ BUF,November,Day,0,1,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7592,2013,9,2013-11-03,CAR,ATL,34,10,46.5,-10.0,Grass,Clear Day,60.5,2.16,4.0,ATL @ CAR,November,Day,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7593,2013,9,2013-11-03,DAL,MIN,27,23,51.0,-10.0,Dome,Dome,70.0,0.0,0.0,MIN @ DAL,November,Day,0,1,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7594,2013,9,2013-11-03,NYJ,NO,26,20,45.5,6.0,Turf,Partly Cloudy Day,49.38,4.8,344.0,NO @ NYJ,November,Day,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7595,2013,9,2013-11-03,LAR,TEN,21,28,41.0,3.0,Dome,Dome,70.0,0.0,0.0,TEN @ STL,November,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
7596,2013,9,2013-11-03,WAS,LAC,30,24,49.5,-1.0,Grass,Clear Day,55.71,3.97,352.0,SD @ WAS,November,Day,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7597,2013,9,2013-11-03,OAK,PHI,20,49,45.5,-1.0,Grass,Partly Cloudy Day,62.22,2.68,293.0,PHI @ OAK,November,Late,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7598,2013,9,2013-11-03,SEA,TB,27,24,40.0,-16.0,Turf,Partly Cloudy Day,49.2,1.04,241.0,TB @ SEA,November,Late,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7599,2013,9,2013-11-03,CLE,BAL,24,18,41.5,1.0,Grass,Clear Day,43.73,3.64,35.0,BAL @ CLE,November,Late,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7600,2013,9,2013-11-03,NE,PIT,55,31,42.5,-5.5,Turf,Partly Cloudy Day,42.94,1.75,2.0,PIT @ NE,November,Late,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7601,2013,9,2013-11-03,HOU,IND,24,27,42.5,-1.0,Dome,Dome,70.0,0.0,0.0,IND @ HOU,November,Night,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7602,2013,9,2013-11-04,GB,CHI,20,27,50.5,-10.0,Grass,Cloudy,48.82,6.48,188.0,CHI @ GB,November,Night,0,1,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7603,2013,10,2013-11-07,MIN,WAS,34,27,48.0,1.0,Dome,Dome,70.0,0.0,0.0,WAS @ MIN,November,Night,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7604,2013,10,2013-11-10,ATL,SEA,10,33,47.0,3.5,Dome,Dome,70.0,0.0,0.0,SEA @ ATL,November,Day,0,1,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7605,2013,10,2013-11-10,BAL,CIN,20,17,44.0,-1.0,Turf,Partly Cloudy Day,61.26,7.5,293.0,CIN @ BAL,November,Day,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7606,2013,10,2013-11-10,CHI,DET,19,21,52.0,-1.0,Grass,Clear Day,46.37,3.67,296.0,DET @ CHI,November,Day,0,1,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7607,2013,10,2013-11-10,GB,PHI,13,27,47.0,-1.0,Grass,Partly Cloudy Day,44.72,6.67,298.0,PHI @ GB,November,Day,0,1,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7608,2013,10,2013-11-10,IND,LAR,8,38,43.0,-7.5,Dome,Dome,70.0,0.0,0.0,STL @ IND,November,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
7609,2013,10,2013-11-10,NYG,OAK,24,20,41.0,-7.5,Turf,Partly Cloudy Day,58.37,6.86,275.0,OAK @ NYG,November,Day,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7610,2013,10,2013-11-10,PIT,BUF,23,10,42.5,-3.0,Grass,Cloudy,45.31,6.41,283.0,BUF @ PIT,November,Day,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7611,2013,10,2013-11-10,TEN,JAX,27,29,41.5,-11.5,Grass,Clear Day,62.88,2.23,359.0,JAX @ TEN,November,Day,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7612,2013,10,2013-11-10,SF,CAR,9,10,43.0,-6.0,Grass,Clear Day,62.08,1.79,276.0,CAR @ SF,November,Late,0,1,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7613,2013,10,2013-11-10,ARI,HOU,27,24,41.5,-4.0,Dome,Dome,70.0,0.0,0.0,HOU @ ARI,November,Late,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7614,2013,10,2013-11-10,LAC,DEN,20,28,56.0,7.0,Grass,Clear Day,80.6,3.52,252.0,DEN @ SD,November,Late,0,1,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7615,2013,10,2013-11-10,NO,DAL,49,17,54.0,-6.0,Dome,Dome,70.0,0.0,0.0,DAL @ NO,November,Night,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7616,2013,10,2013-11-11,TB,MIA,22,19,39.0,1.0,Grass,Clear Night,71.08,1.09,8.0,MIA @ TB,November,Night,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7617,2013,11,2013-11-14,TEN,IND,27,30,42.0,2.5,Grass,Clear Night,41.98,0.5,160.0,IND @ TEN,November,Night,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7618,2013,11,2013-11-17,BUF,NYJ,37,14,39.5,-1.0,Turf,Cloudy,60.3,7.05,187.0,NYJ @ BUF,November,Day,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7619,2013,11,2013-11-17,CHI,BAL,23,20,40.5,-3.5,Grass,Cloudy,67.07,12.45,202.0,BAL @ CHI,November,Day,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7620,2013,11,2013-11-17,CIN,CLE,41,20,40.0,-4.5,Turf,Cloudy,61.26,5.5,179.0,CLE @ CIN,November,Day,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7621,2013,11,2013-11-17,HOU,OAK,23,28,41.0,-10.5,Dome,Dome,70.0,0.0,0.0,OAK @ HOU,November,Day,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7622,2013,11,2013-11-17,JAX,ARI,14,27,40.5,9.5,Grass,Partly Cloudy Day,77.75,2.58,137.0,ARI @ JAX,November,Day,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7623,2013,11,2013-11-17,PHI,WAS,24,16,54.5,-4.5,Grass,Partly Cloudy Day,65.74,2.41,181.0,WAS @ PHI,November,Day,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7624,2013,11,2013-11-17,PIT,DET,37,27,45.0,3.0,Grass,Rain,59.87,3.67,194.0,DET @ PIT,November,Day,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7625,2013,11,2013-11-17,TB,ATL,41,28,43.5,-1.0,Grass,Partly Cloudy Day,82.7,1.24,171.0,ATL @ TB,November,Day,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7626,2013,11,2013-11-17,MIA,LAC,20,16,44.5,2.5,Grass,Partly Cloudy Day,81.36,5.19,114.0,SD @ MIA,November,Late,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7627,2013,11,2013-11-17,NO,SF,23,20,50.0,-3.5,Dome,Dome,70.0,0.0,0.0,SF @ NO,November,Late,0,1,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7628,2013,11,2013-11-17,NYG,GB,27,13,41.0,-3.5,Turf,Fog,58.37,0.45,145.0,GB @ NYG,November,Late,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7629,2013,11,2013-11-17,SEA,MIN,41,20,45.0,-13.0,Turf,Partly Cloudy Day,49.64,4.39,186.0,MIN @ SEA,November,Late,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7630,2013,11,2013-11-17,DEN,KC,27,17,48.5,-7.5,Grass,Clear Night,44.49,1.88,140.0,KC @ DEN,November,Night,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7631,2013,11,2013-11-18,CAR,NE,24,20,46.5,-3.0,Grass,Clear Night,57.45,2.11,344.0,NE @ CAR,November,Night,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7632,2013,12,2013-11-21,ATL,NO,13,17,52.5,7.5,Dome,Dome,70.0,0.0,0.0,NO @ ATL,November,Night,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7633,2013,12,2013-11-24,BAL,NYJ,19,3,38.0,-4.0,Turf,Partly Cloudy Day,31.15,8.79,314.0,NYJ @ BAL,November,Day,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7634,2013,12,2013-11-24,CLE,PIT,11,27,40.0,-2.5,Grass,Cloudy,23.85,4.86,291.0,PIT @ CLE,November,Day,0,1,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7635,2013,12,2013-11-24,DET,TB,21,24,48.5,-7.0,Dome,Dome,70.0,0.0,0.0,TB @ DET,November,Day,0,1,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7636,2013,12,2013-11-24,GB,MIN,26,26,44.5,-6.0,Grass,Partly Cloudy Day,19.93,6.22,240.0,MIN @ GB,November,Day,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7637,2013,12,2013-11-24,HOU,JAX,6,13,44.0,-10.5,Dome,Dome,70.0,0.0,0.0,JAX @ HOU,November,Day,0,1,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7638,2013,12,2013-11-24,KC,LAC,38,41,43.0,-3.5,Grass,Clear Day,24.35,1.3,138.0,SD @ KC,November,Day,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7639,2013,12,2013-11-24,MIA,CAR,16,20,40.0,4.5,Grass,Partly Cloudy Day,80.98,6.16,42.0,CAR @ MIA,November,Day,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7640,2013,12,2013-11-24,LAR,CHI,42,21,46.0,-1.0,Dome,Dome,70.0,0.0,0.0,CHI @ STL,November,Day,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
7641,2013,12,2013-11-24,ARI,IND,40,11,44.5,-3.5,Dome,Dome,70.0,0.0,0.0,IND @ ARI,November,Late,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7642,2013,12,2013-11-24,OAK,TEN,19,23,42.0,-1.0,Grass,Clear Day,60.05,0.63,312.0,TEN @ OAK,November,Late,0,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7643,2013,12,2013-11-24,NYG,DAL,21,24,44.5,-2.5,Turf,Partly Cloudy Day,27.3,7.43,318.0,DAL @ NYG,November,Late,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7644,2013,12,2013-11-24,NE,DEN,34,31,54.0,-1.0,Turf,Clear Night,22.29,7.05,299.0,DEN @ NE,November,Night,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7645,2013,12,2013-11-25,WAS,SF,6,27,45.5,5.5,Grass,Partly Cloudy Night,33.27,2.04,191.0,SF @ WAS,November,Night,0,1,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7646,2013,13,2013-11-28,DET,GB,40,10,48.5,-7.0,Dome,Dome,70.0,0.0,0.0,GB @ DET,November,Day,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7647,2013,13,2013-11-28,DAL,OAK,31,24,49.5,-10.0,Dome,Dome,70.0,0.0,0.0,OAK @ DAL,November,Late,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7648,2013,13,2013-11-28,BAL,PIT,22,20,39.5,-3.0,Turf,Partly Cloudy Night,28.66,5.117979853885329,148.44674457429048,PIT @ BAL,November,Night,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7649,2013,13,2013-12-01,CAR,TB,27,6,41.0,-7.5,Grass,Partly Cloudy Day,54.12,0.98,214.0,TB @ CAR,December,Day,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7650,2013,13,2013-12-01,CLE,JAX,28,32,39.5,-7.5,Grass,Cloudy,42.25,2.77,216.0,JAX @ CLE,December,Day,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7651,2013,13,2013-12-01,HOU,NE,31,34,49.5,7.0,Dome,Dome,70.0,0.0,0.0,NE @ HOU,December,Day,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7652,2013,13,2013-12-01,IND,TEN,22,14,46.0,-3.5,Dome,Dome,70.0,0.0,0.0,TEN @ IND,December,Day,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7653,2013,13,2013-12-01,MIN,CHI,23,20,48.5,-2.5,Dome,Dome,70.0,0.0,0.0,CHI @ MIN,December,Day,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7654,2013,13,2013-12-01,NYJ,MIA,3,23,39.5,-1.0,Turf,Partly Cloudy Day,46.94,1.53,270.0,MIA @ NYJ,December,Day,0,1,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7655,2013,13,2013-12-01,PHI,ARI,24,21,48.0,-3.5,Grass,Clear Day,47.1,1.09,256.0,ARI @ PHI,December,Day,0,1,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7656,2013,13,2013-12-01,BUF,ATL,31,34,48.0,-5.0,Dome,Dome,70.0,0.0,0.0,ATL @ BUF,December,Late,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7657,2013,13,2013-12-01,SF,LAR,23,13,40.5,-7.5,Grass,Clear Day,64.38,2.18,326.0,STL @ SF,December,Late,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
7658,2013,13,2013-12-01,KC,DEN,28,35,50.5,5.0,Grass,Clear Day,55.58,0.09,110.0,DEN @ KC,December,Late,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7659,2013,13,2013-12-01,LAC,CIN,10,17,48.5,-1.0,Grass,Partly Cloudy Day,77.95,2.5,310.0,CIN @ SD,December,Late,0,1,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7660,2013,13,2013-12-01,WAS,NYG,17,24,45.5,-1.0,Grass,Cloudy,41.71,5.117979853885329,148.44674457429048,NYG @ WAS,December,Night,0,1,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7661,2013,13,2013-12-02,SEA,NO,34,7,48.5,-6.5,Turf,Partly Cloudy Night,38.27,0.45,147.0,NO @ SEA,December,Night,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7662,2013,14,2013-12-05,JAX,HOU,27,20,43.5,3.0,Grass,Partly Cloudy Night,70.84,2.59,162.0,HOU @ JAX,December,Night,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7663,2013,14,2013-12-08,BAL,MIN,29,26,41.5,-6.0,Turf,Fog,27.6,1.27,61.0,MIN @ BAL,December,Day,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7664,2013,14,2013-12-08,CIN,IND,42,28,43.0,-7.0,Turf,Cloudy,26.12,2.5,72.0,IND @ CIN,December,Day,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7665,2013,14,2013-12-08,GB,ATL,22,21,47.0,-3.5,Grass,Fog,11.17,4.82,24.0,ATL @ GB,December,Day,0,1,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7666,2013,14,2013-12-08,NE,CLE,27,26,47.5,-9.5,Turf,Clear Day,30.18,0.67,350.0,CLE @ NE,December,Day,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7667,2013,14,2013-12-08,NYJ,OAK,37,27,39.0,-3.0,Turf,Cloudy,31.98,1.85,60.0,OAK @ NYJ,December,Day,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7668,2013,14,2013-12-08,PHI,DET,34,20,50.5,-2.5,Grass,Fog,27.25,0.34,45.0,DET @ PHI,December,Day,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7669,2013,14,2013-12-08,PIT,MIA,28,34,40.5,-3.0,Grass,Fog,25.86,1.8,57.0,MIA @ PIT,December,Day,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7670,2013,14,2013-12-08,TB,BUF,27,6,42.5,-3.0,Grass,Partly Cloudy Day,81.4,3.8,135.0,BUF @ TB,December,Day,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7671,2013,14,2013-12-08,WAS,KC,10,45,44.0,3.5,Grass,Fog,28.45,1.02,58.0,KC @ WAS,December,Day,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7672,2013,14,2013-12-08,DEN,TEN,51,28,49.5,-13.0,Grass,Clear Day,20.07,0.47,80.0,TEN @ DEN,December,Late,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7673,2013,14,2013-12-08,ARI,LAR,30,10,41.0,-4.0,Dome,Dome,70.0,0.0,0.0,STL @ ARI,December,Late,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
7674,2013,14,2013-12-08,LAC,NYG,37,14,47.0,-4.0,Grass,Partly Cloudy Day,55.02,4.97,219.0,NYG @ SD,December,Late,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7675,2013,14,2013-12-08,SF,SEA,19,17,41.0,-2.5,Grass,Clear Day,44.29,3.57,49.0,SEA @ SF,December,Late,0,1,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7676,2013,14,2013-12-08,NO,CAR,31,13,47.0,-3.0,Dome,Dome,70.0,0.0,0.0,CAR @ NO,December,Night,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7677,2013,14,2013-12-09,CHI,DAL,45,28,49.0,-2.0,Grass,Partly Cloudy Night,8.68,6.16,260.0,DAL @ CHI,December,Night,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7678,2013,15,2013-12-12,DEN,LAC,20,27,56.5,-10.0,Grass,Clear Night,36.64,0.47,281.0,SD @ DEN,December,Night,0,1,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7679,2013,15,2013-12-15,ATL,WAS,27,26,50.0,-5.5,Dome,Dome,70.0,0.0,0.0,WAS @ ATL,December,Day,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7680,2013,15,2013-12-15,CLE,CHI,31,38,43.5,-1.0,Grass,Cloudy,26.5,6.2,249.0,CHI @ CLE,December,Day,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7681,2013,15,2013-12-15,IND,HOU,25,3,47.0,-6.0,Dome,Dome,70.0,0.0,0.0,HOU @ IND,December,Day,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7682,2013,15,2013-12-15,JAX,BUF,20,27,43.0,4.0,Grass,Partly Cloudy Day,64.24,4.85,291.0,BUF @ JAX,December,Day,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7683,2013,15,2013-12-15,MIA,NE,24,20,46.5,-2.5,Grass,Partly Cloudy Day,83.67,8.44,224.0,NE @ MIA,December,Day,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
7684,2013,15,2013-12-15,MIN,PHI,48,30,53.0,6.5,Dome,Dome,70.0,0.0,0.0,PHI @ MIN,December,Day,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
